"WRITE";"9888.0";"";"3124680273";"21.699169 s"
"WRITE";"9888.0";"";"3124968254";"21.701168 s"
"WRITE";"9888.0";"";"3125256236";"21.703168 s"
"WRITE";"9888.0";"";"3125544217";"21.705168 s"
"WRITE";"9888.0";"";"3125832199";"21.707168 s"
"WRITE";"9888.0";"";"3126120180";"21.709168 s"
"WRITE";"9888.0";"";"3126408161";"21.711168 s"
"WRITE";"9888.0";"";"3126696143";"21.713168 s"
"WRITE";"9888.0";"";"3126984124";"21.715168 s"
"WRITE";"9888.0";"";"3127272106";"21.717167 s"
"WRITE";"9888.0";"";"3127560087";"21.719167 s"
"WRITE";"9888.0";"";"3127848069";"21.721167 s"
"WRITE";"9888.0";"";"3128136050";"21.723167 s"
"WRITE";"9888.0";"";"3128424031";"21.725167 s"
"WRITE";"9888.0";"";"3128712013";"21.727167 s"
"WRITE";"9888.0";"";"3128999994";"21.729167 s"
"WRITE";"9888.0";"";"3129287976";"21.731167 s"
"WRITE";"9888.0";"";"3129575957";"21.733166 s"
"WRITE";"9888.0";"";"3129863939";"21.735166 s"
"WRITE";"9888.0";"";"3130151920";"21.737166 s"
"WRITE";"9888.0";"";"3130439901";"21.739166 s"
"WRITE";"9888.0";"";"3130727883";"21.741166 s"
"WRITE";"9888.0";"";"3131015864";"21.743166 s"
"WRITE";"9888.0";"";"3131303846";"21.745166 s"
"WRITE";"9888.0";"";"3131591827";"21.747165 s"
"WRITE";"9888.0";"";"3131879808";"21.749165 s"
"WRITE";"9888.0";"";"3132167790";"21.751165 s"
"WRITE";"9888.0";"";"3132455771";"21.753165 s"
"WRITE";"9888.0";"";"3132743753";"21.755165 s"
"WRITE";"9888.0";"";"3133031734";"21.757165 s"
"WRITE";"9888.0";"";"3133319716";"21.759165 s"
"WRITE";"9888.0";"";"3133607697";"21.761165 s"
"WRITE";"9888.0";"";"3133895678";"21.763164 s"
"WRITE";"9888.0";"";"3134183660";"21.765164 s"
"WRITE";"9888.0";"";"3134471641";"21.767164 s"
"WRITE";"9888.0";"";"3134759623";"21.769164 s"
"WRITE";"9888.0";"";"3135047604";"21.771164 s"
"WRITE";"9888.0";"";"3135335586";"21.773164 s"
"WRITE";"9888.0";"";"3135623567";"21.775164 s"
"WRITE";"9888.0";"";"3135911548";"21.777164 s"
"WRITE";"9888.0";"";"3136199530";"21.779163 s"
"WRITE";"9888.0";"";"3136487511";"21.781163 s"
"WRITE";"9888.0";"";"3136775493";"21.783163 s"
"WRITE";"9888.0";"";"3137063474";"21.785163 s"
"WRITE";"9888.0";"";"3137351455";"21.787163 s"
"WRITE";"9888.0";"";"3137639437";"21.789163 s"
