WRITE,66.0,,157593776,1.094401
WRITE,67.0,,157881758,1.096401
WRITE,68.0,,158169739,1.098401
WRITE,69.0,,158457720,1.100401
WRITE,70.0,,158745702,1.102401
WRITE,71.0,,159033683,1.104401
WRITE,72.0,,159321665,1.106400
WRITE,73.0,,159609646,1.108400
WRITE,74.0,,159897627,1.110400
WRITE,75.0,,160185609,1.112400
WRITE,76.0,,160473590,1.114400
WRITE,77.0,,160761572,1.116400
WRITE,78.0,,161049553,1.118400
WRITE,78.0,,161337535,1.120400
WRITE,79.0,,161625516,1.122399
WRITE,80.0,,161913497,1.124399
WRITE,80.0,,162201479,1.126399
WRITE,81.0,,162489460,1.128399
WRITE,82.0,,162777442,1.130399
WRITE,82.0,,163065423,1.132399
WRITE,83.0,,163353405,1.134399
WRITE,83.0,,163641386,1.136399
WRITE,84.0,,163929367,1.138398
WRITE,84.0,,164217349,1.140398
WRITE,85.0,,164505330,1.142398
WRITE,85.0,,164793312,1.144398
WRITE,86.0,,165081293,1.146398
WRITE,86.0,,165369275,1.148398
WRITE,86.0,,165657256,1.150398
WRITE,87.0,,165945237,1.152397
WRITE,87.0,,166233219,1.154397
WRITE,88.0,,166521200,1.156397
WRITE,88.0,,166809182,1.158397
WRITE,89.0,,167097163,1.160397
WRITE,89.0,,167385144,1.162397
WRITE,90.0,,167673126,1.164397
WRITE,90.0,,167961107,1.166397
WRITE,91.0,,168249089,1.168396
WRITE,91.0,,168537070,1.170396
WRITE,92.0,,168825052,1.172396
WRITE,92.0,,169113033,1.174396
WRITE,92.0,,169401014,1.176396
WRITE,93.0,,169688996,1.178396
WRITE,94.0,,169976977,1.180396
WRITE,94.0,,170264959,1.182396
WRITE,94.0,,170552940,1.184395
WRITE,95.0,,170840922,1.186395
WRITE,95.0,,171128903,1.188395
WRITE,96.0,,171416884,1.190395
WRITE,96.0,,171704866,1.192395
WRITE,97.0,,171992847,1.194395
WRITE,97.0,,172280829,1.196395
WRITE,98.0,,172568810,1.198395
WRITE,98.0,,172856791,1.200394
WRITE,99.0,,173144773,1.202394
WRITE,99.0,,173432754,1.204394
WRITE,99.0,,173720736,1.206394
WRITE,100.0,,174008717,1.208394
WRITE,100.0,,174296699,1.210394
WRITE,101.0,,174584680,1.212394
WRITE,101.0,,174872661,1.214393
WRITE,101.0,,175160643,1.216393
WRITE,102.0,,175448624,1.218393
WRITE,102.0,,175736606,1.220393
WRITE,103.0,,176024587,1.222393
WRITE,103.0,,176312569,1.224393
WRITE,103.0,,176600550,1.226393
WRITE,104.0,,176888531,1.228393
WRITE,104.0,,177176513,1.230392
WRITE,104.0,,177464494,1.232392
WRITE,104.0,,177752476,1.234392
WRITE,105.0,,178040457,1.236392
WRITE,105.0,,178328438,1.238392
WRITE,105.0,,178616420,1.240392
WRITE,105.0,,178904401,1.242392
WRITE,105.0,,179192383,1.244392
WRITE,105.0,,179480364,1.246391
WRITE,105.0,,179768346,1.248391
WRITE,105.0,,180056327,1.250391
WRITE,105.0,,180344308,1.252391
WRITE,105.0,,180632290,1.254391
WRITE,105.0,,180920271,1.256391
WRITE,105.0,,181208253,1.258391
WRITE,105.0,,181496234,1.260391
WRITE,105.0,,181784216,1.262390
WRITE,105.0,,182072197,1.264390
WRITE,105.0,,182360178,1.266390
WRITE,105.0,,182648160,1.268390
WRITE,105.0,,182936141,1.270390
WRITE,105.0,,183224123,1.272390
WRITE,105.0,,183512104,1.274390
WRITE,105.0,,183800086,1.276389
WRITE,105.0,,184088067,1.278389
WRITE,105.0,,184376048,1.280389
WRITE,105.0,,184664030,1.282389
WRITE,105.0,,184952011,1.284389
WRITE,105.0,,185239993,1.286389
WRITE,105.0,,185527974,1.288389
WRITE,105.0,,185815955,1.290389
WRITE,105.0,,186103937,1.292388
WRITE,105.0,,186391918,1.294388
WRITE,105.0,,186679900,1.296388
WRITE,105.0,,186967881,1.298388
WRITE,105.0,,187255863,1.300388
WRITE,105.0,,187543844,1.302388
WRITE,105.0,,187831825,1.304388
WRITE,105.0,,188119807,1.306388
WRITE,105.0,,188407788,1.308387
WRITE,105.0,,188695770,1.310387
WRITE,105.0,,188983751,1.312387
WRITE,105.0,,189271733,1.314387
WRITE,105.0,,189559714,1.316387
WRITE,105.0,,189847695,1.318387
WRITE,105.0,,190135677,1.320387
WRITE,105.0,,190423658,1.322387
WRITE,105.0,,190711640,1.324386
WRITE,105.0,,190999621,1.326386
WRITE,105.0,,191287602,1.328386
WRITE,105.0,,191575584,1.330386
WRITE,105.0,,191863565,1.332386
WRITE,105.0,,192151547,1.334386
WRITE,105.0,,192439528,1.336386
WRITE,105.0,,192727510,1.338385
WRITE,105.0,,193015491,1.340385
WRITE,105.0,,193303472,1.342385
WRITE,105.0,,193591454,1.344385
WRITE,105.0,,193879435,1.346385
WRITE,105.0,,194167417,1.348385
WRITE,105.0,,194455398,1.350385
WRITE,105.0,,194743380,1.352385
WRITE,105.0,,195031361,1.354384
WRITE,105.0,,195319342,1.356384
WRITE,105.0,,195607324,1.358384
WRITE,105.0,,195895305,1.360384
WRITE,105.0,,196183287,1.362384
WRITE,105.0,,196471268,1.364384
WRITE,105.0,,196759249,1.366384
WRITE,105.0,,197047231,1.368384
WRITE,105.0,,197335212,1.370383
WRITE,105.0,,197623194,1.372383
WRITE,105.0,,197911175,1.374383
WRITE,105.0,,198199157,1.376383
WRITE,105.0,,198487138,1.378383
WRITE,105.0,,198775119,1.380383
